DRA Office,ID,State,Asian 2010 Total,Asian 2010 VAP,Asian 2019 CVAP,Asian 2019 Total,Asian 2020 ACSTot,Asian 2020 CVAP,Asian 2020 Total,Asian 2020 TotalAdj,Asian 2020 VAP,AsianAlone 2019 CVAP,AsianAlone 2020 ACSTot,AsianAlone 2020 CVAP,AsianAlone 2020 NHVAP,Black 2010 Total,Black 2010 VAP,Black 2019 CVAP,Black 2019 Total,Black 2020 ACSTot,Black 2020 CVAP,Black 2020 Total,Black 2020 TotalAdj,Black 2020 VAP,BlackAlone 2010 Total,BlackAlone 2010 VAP,BlackAlone 2019 CVAP,BlackAlone 2019 Total,BlackAlone 2020 ACSTot,BlackAlone 2020 CVAP,BlackAlone 2020 NHVAP,Dem 2012 Pres,Dem 2012-2020 Comp,Dem 2014 AG,Dem 2014 Gov,Dem 2014 Sen,Dem 2016 AG,Dem 2016 Gov,Dem 2016 LtG,Dem 2016 Pres,Dem 2016 Sen,Dem 2016 SenRoff,Dem 2016-2020 Comp,Dem 2016-2021 Comp,Dem 2017 AG,Dem 2017 Gov,Dem 2017 LtG,Dem 2017 SenSp,Dem 2018 AG,Dem 2018 Gov,Dem 2018 LtG,Dem 2018 Sen,Dem 2018 SenRoff,Dem 2018 SenSp,Dem 2019 AG,Dem 2019 Gov,Dem 2019 GovRoff,Dem 2019 LtG,Dem 2020 AG,Dem 2020 Aud,Dem 2020 Gov,Dem 2020 LtG,Dem 2020 Pres,Dem 2020 Sen,Dem 2020 Sen,Dem 2020 SenSp,Dem 2020 SoS,Dem 2020 Tres,Dem 2021 AG,Dem 2021 Gov,Dem 2021 LtG,Dem 2021 SenRoff,Dem 2021 SenSpRoff,Dem_2018_AG,Dem_2018_Sen,F109,F110,Hispanic 2010 Total,Hispanic 2010 VAP,Hispanic 2019 CVAP,Hispanic 2019 Total,Hispanic 2020 ACSTot,Hispanic 2020 CVAP,Hispanic 2020 NHVAP,Hispanic 2020 Total,Hispanic 2020 TotalAdj,Hispanic 2020 VAP,Label,Native 2010 Total,Native 2010 VAP,Native 2019 CVAP,Native 2019 Total,Native 2020 ACSTot,Native 2020 CVAP,Native 2020 Total,Native 2020 TotalAdj,Native 2020 VAP,NativeAlone 2010 Total,NativeAlone 2010 VAP,NativeAlone 2019 CVAP,NativeAlone 2019 Total,NativeAlone 2020 ACSTot,NativeAlone 2020 CVAP,NativeAlone 2020 NHVAP,OtherAlone 2019 CVAP,OtherAlone 2020 ACSTot,OtherAlone 2020 CVAP,OtherAlone 2020 NHVAP,Pacific 2010 Total,Pacific 2010 VAP,Pacific 2019 CVAP,Pacific 2019 Total,Pacific 2020 ACSTot,Pacific 2020 CVAP,Pacific 2020 Total,Pacific 2020 TotalAdj,Pacific 2020 VAP,PacificAlone 2020 ACSTot,PacificAlone 2020 CVAP,PacificAlone 2020 NHVAP,Rep 2012 Pres,Rep 2012-2020 Comp,Rep 2014 AG,Rep 2014 Gov,Rep 2014 Sen,Rep 2016 AG,Rep 2016 Gov,Rep 2016 LtG,Rep 2016 Pres,Rep 2016 Sen,Rep 2016 SenRoff,Rep 2016-2020 Comp,Rep 2016-2021 Comp,Rep 2017 AG,Rep 2017 Gov,Rep 2017 LtG,Rep 2017 SenSp,Rep 2018 AG,Rep 2018 Gov,Rep 2018 LtG,Rep 2018 Sen,Rep 2018 SenRoff,Rep 2018 SenSp,Rep 2019 AG,Rep 2019 Gov,Rep 2019 GovRoff,Rep 2019 LtG,Rep 2020 AG,Rep 2020 Aud,Rep 2020 Gov,Rep 2020 LtG,Rep 2020 Pres,Rep 2020 Sen,Rep 2020 Sen,Rep 2020 SenSp,Rep 2020 SoS,Rep 2020 Tres,Rep 2021 AG,Rep 2021 Gov,Rep 2021 LtG,Rep 2021 SenRoff,Rep 2021 SenSpRoff,Rep_2018_AG,Rep_2018_Sen,Total 2010 Total,Total 2010 VAP,Total 2012 Pres,Total 2012-2020 Comp,Total 2014 AG,Total 2014 Gov,Total 2014 Sen,Total 2016 AG,Total 2016 Gov,Total 2016 LtG,Total 2016 Pres,Total 2016 Sen,Total 2016 SenRoff,Total 2016-2020 Comp,Total 2016-2021 Comp,Total 2017 AG,Total 2017 Gov,Total 2017 LtG,Total 2017 SenSp,Total 2018 AG,Total 2018 Gov,Total 2018 LtG,Total 2018 Sen,Total 2018 SenRoff,Total 2018 SenSp,Total 2019 AG,Total 2019 CVAP,Total 2019 Gov,Total 2019 GovRoff,Total 2019 LtG,Total 2019 Total,Total 2020 ACSTot,Total 2020 AG,Total 2020 Aud,Total 2020 CVAP,Total 2020 Gov,Total 2020 LtG,Total 2020 NHVAP,Total 2020 Pres,Total 2020 Sen,Total 2020 Sen,Total 2020 SenSp,Total 2020 SoS,Total 2020 Total,Total 2020 TotalAdj,Total 2020 Tres,Total 2020 VAP,Total 2021 AG,Total 2021 Gov,Total 2021 LtG,Total 2021 SenRoff,Total 2021 SenSpRoff,Total_2018_AG,Total_2018_Sen,TwoOrMore 2019 CVAP,TwoOrMore 2020 ACSTot,TwoOrMore 2020 NHVAP,White 2010 Total,White 2010 VAP,White 2019 CVAP,White 2019 Total,White 2020 ACSTot,White 2020 CVAP,White 2020 NHVAP,White 2020 Total,White 2020 TotalAdj,White 2020 VAP
Representative,29,TX,16961,12669,10767,20379,21475,11536,21429,,16686,10406,19217,0,14766,99776,67600,74944,110426,104229,70115,113132,,80103,0,0,73416,0,94831,0,73724,,,,40325,36892,,,,105270,,,102255,,,,,,93854,89556,92503,95797,,,,,,,,,,,118432,,110887,,,,,,,,,,,,,548493,352100,239797,602026,603695,252408,396804,571563,,396804,29,10422,6793,1897,6733,7131,1845,22886,,16681,0,0,646,0,624,0,776,311,1057,0,1481,1018,654,235,1189,1102,242,1207,,839,508,0,287,,,,20387,20956,,,,33702,,,39164,,,,,,30112,35620,32083,29901,,,,,,,,,,,54252,,52428,,,,,,,,,,,741425,499845,,,,60712,57848,,,,144132,,,143941,,,,,,126111,126511,126274,126446,,,,385111,,,,795836,788328,,,390430,,,547845,174746,,168687,,,766987,,,547845,,,,,,,,0,5187,5488,81173,69357,57788,67020,63218,54550,54519,63916,,54519
Representative,30,TX,20658,15340,15035,25244,28281,16677,30062,,23959,13844,24056,0,20718,302839,215261,236942,330137,332145,236686,324212,,242224,0,0,233870,0,314814,0,232016,,,,94159,88787,,,,175754,,,183580,,,,,,168037,159107,166675,173838,,,,,,,,,,,217220,,207679,,,,,,,,,,,,,207511,128786,96964,257405,262566,103308,185018,276371,,185018,30,7578,5192,2944,6493,6713,3118,20456,,14905,0,0,930,0,932,0,1453,1260,1341,0,2082,867,581,219,883,995,193,1231,,895,215,0,250,,,,28766,30153,,,,46841,,,50823,,,,,,42669,52938,44774,42329,,,,,,,,,,,58710,,62926,,,,,,,,,,,666650,481053,,,,122925,118940,,,,229197,,,238804,,,,,,215549,216432,215663,217472,,,,475904,,,,749586,759091,,,484880,,,577974,279361,,278088,,,766987,,,577974,,,,,,,,0,14005,12886,138174,121628,123388,140713,141155,124327,123551,135970,,123551
Representative,31,TX,18851,12294,13679,31655,36066,14674,47009,,31029,11459,26252,0,25484,53773,34875,42334,68279,71317,43227,75716,,51356,0,0,38835,0,52390,0,42910,,,,37052,31460,,,,78529,,,99689,,,,,,90232,79373,89070,94311,,,,,,,,,,,133173,,124256,,,,,,,,,,,,,119941,73685,87112,158270,168629,92218,116544,176860,,116544,31,8372,5588,6321,12870,13995,6607,24173,,17261,0,0,1341,0,1514,0,2046,1829,534,0,2230,2618,1510,765,3473,3119,793,4540,,2758,1121,0,1459,,,,88753,90270,,,,152244,,,167163,,,,,,141962,157032,144709,144831,,,,,,,,,,,202403,,204485,,,,,,,,,,,579861,420235,,,,125805,121730,,,,246701,,,274045,,,,,,239788,241406,240485,241747,,,,492023,,,,700115,726454,,,509981,,,574120,342778,,337272,,,766987,,,574120,,,,,,,,0,26501,22030,385453,296324,340636,440201,449509,350480,361417,453212,,361417
Representative,32,TX,52724,39902,31506,67404,69676,32824,72967,,57884,29405,61568,0,52807,134536,93999,103044,164489,170628,109621,161336,,120350,0,0,99976,0,156374,0,111953,,,,58552,51065,,,,127091,,,141812,,,,,,131248,120796,129241,137940,,,,,,,,,,,172783,,160900,,,,,,,,,,,,,252146,161102,89705,287507,284555,97060,193923,279559,,193923,32,9107,6380,5047,10085,10514,4850,21461,,16297,0,0,1438,0,1515,0,1485,1468,1922,0,2367,1099,720,175,1569,1372,201,1489,,1070,323,0,262,,,,48573,51713,,,,72264,,,77670,,,,,,67411,79873,70002,67312,,,,,,,,,,,86016,,93527,,,,,,,,,,,688351,510572,,,,107125,102778,,,,210228,,,225144,,,,,,204385,205605,204517,206996,,,,444011,,,,773343,781243,,,460042,,,593970,263294,,261702,,,766987,,,593970,,,,,,,,0,18244,16318,249490,214213,214145,253554,256756,215003,214855,247121,,214855
Representative,33,TX,36743,26851,16303,55686,60261,17899,67105,,48580,15608,55585,0,45876,139435,98270,101863,150980,154655,103340,155365,,113394,0,0,100277,0,142433,0,106353,,,,49755,45989,,,,109962,,,116665,,,,,,105912,102401,104820,110245,,,,,,,,,,,139279,,132243,,,,,,,,,,,,,422698,265251,154358,448831,445510,166515,302355,442093,,302355,33,9111,6145,2937,7035,8801,2971,20598,,15217,0,0,1350,0,1646,0,1406,895,1739,0,1777,1098,675,421,1262,1067,291,1415,,960,299,0,366,,,,19918,20678,,,,33356,,,36324,,,,,,29589,34784,30971,29245,,,,,,,,,,,45679,,47613,,,,,,,,,,,710398,489119,,,,69673,66667,,,,148809,,,156000,,,,,,138541,139487,138571,140355,,,,369354,,,,772811,777276,,,385533,,,555227,187627,,185408,,,766987,,,555227,,,,,,,,0,10481,9114,114397,99109,93036,119141,119596,92798,87980,101512,,87980
Representative,34,TX,5701,4089,2025,5350,5766,2294,6582,,5090,1914,4483,0,3968,6083,3788,2469,5610,5796,2605,6954,,4506,0,0,2280,0,3316,0,2728,,,,45678,41056,,,,109947,,,99588,,,,,,88820,80294,86624,91821,,,,,,,,,,,116921,,109806,,,,,,,,,,,,,646209,416411,358145,699280,699419,367164,480322,692562,,480322,34,4247,2763,883,3639,3492,940,10939,,8023,0,0,559,0,696,0,561,36,251,0,937,465,304,39,240,476,178,549,,368,189,0,86,,,,28431,28133,,,,49832,,,60731,,,,,,45034,57824,47657,47935,,,,,,,,,,,85224,,79827,,,,,,,,,,,725816,483191,,,,74109,69189,,,,166426,,,163478,,,,,,137704,139859,137693,140675,,,,413403,,,,769705,769664,,,423028,,,542730,204313,,196165,,,766987,,,542730,,,,,,,,0,1668,2331,70013,59527,49792,60704,59648,49906,51797,60732,,51797
Representative,35,TX,15761,11948,11234,22628,23766,12135,33906,,26860,9610,16955,0,18752,92732,63652,67207,104144,110759,72482,111684,,81035,0,0,64246,0,91310,0,69988,,,,58860,52027,,,,124314,,,148435,,,,,,134065,127933,132062,140450,,,,,,,,,,,187920,,175991,,,,,,,,,,,,,345825,229939,221583,414526,417914,231957,299295,422580,,299295,35,11308,7737,3757,10913,12303,4054,24097,,18289,0,0,1052,0,1108,0,1493,1426,2636,0,2314,1647,1048,282,2127,2259,350,4911,,4110,398,0,614,,,,26526,28302,,,,46989,,,53669,,,,,,42241,50942,44738,42006,,,,,,,,,,,69394,,71615,,,,,,,,,,,598320,432494,,,,85386,80329,,,,182513,,,208013,,,,,,181985,183065,182260,184179,,,,461952,,,,720224,739006,,,486672,,,583808,262625,,256907,,,766987,,,583808,,,,,,,,0,15830,17644,150020,128252,157257,185873,192840,164427,173708,200819,,173708
Representative,36,TX,29466,21342,17191,33405,34047,18026,36233,,27369,16177,28466,0,24566,91353,62948,68420,103002,99939,66948,103866,,74367,0,0,66506,0,87492,0,68213,,,,39682,34605,,,,79792,,,83582,,,,,,77307,69151,76841,78233,,,,,,,,,,,102271,,96444,,,,,,,,,,,,,166512,105809,105096,215933,220543,107583,158989,237028,,158989,36,7595,5359,4213,9322,8773,4246,20368,,15216,0,0,1249,0,1366,0,1749,1076,837,0,2372,1110,700,92,1061,926,94,1253,,849,101,0,255,,,,93886,94131,,,,163624,,,165920,,,,,,141057,151611,142381,144049,,,,,,,,,,,198523,,197061,,,,,,,,,,,700367,516537,,,,133568,128737,,,,252151,,,253735,,,,,,222439,223536,222881,223714,,,,506372,,,,745376,745921,,,508330,,,578116,304656,,300447,,,766987,,,578116,,,,,,,,0,16270,15790,411136,323848,310418,392914,390843,310472,306182,378381,,306182
Representative,37,TX,54730,41804,34609,74771,80618,36729,90108,,69769,30250,64586,0,61057,43765,31124,34224,52565,57471,37068,55043,,42510,0,0,32045,0,46366,0,34230,,,,123055,107418,,,,217081,,,248050,,,,,,237748,222100,234705,249980,,,,,,,,,,,289357,,271866,,,,,,,,,,,,,181723,126106,110545,212373,214251,121309,156490,209889,,156490,37,9514,7012,4397,12203,12917,4719,20381,,15971,0,0,1281,0,1416,0,1324,1539,1634,0,3046,1207,906,185,1353,2628,149,1989,,1432,148,0,360,,,,57272,62576,,,,74811,,,80358,,,,,,68321,86529,71625,67984,,,,,,,,,,,86880,,97570,,,,,,,,,,,651912,515514,,,,180327,169994,,,,315735,,,339087,,,,,,316402,318058,316908,321480,,,,528861,,,,754762,766826,,,545602,,,622654,384743,,379155,,,766987,,,622654,,,,,,,,0,24628,21796,371713,314770,343615,414732,413793,343790,344351,402448,,344351
Representative,38,TX,59079,42289,41084,80861,82054,41981,88513,,65153,39116,71683,0,59606,51767,34639,47850,79315,82117,50659,86900,,60873,0,0,46495,0,70620,0,53655,,,,43432,34349,,,,98205,,,111773,,,,,,103275,89016,102137,106408,,,,,,,,,,,143891,,129886,,,,,,,,,,,,,140332,91283,85617,187316,191848,90844,136024,198359,,136024,38,6269,4206,3374,6530,7320,3337,19592,,14011,0,0,998,0,1225,0,1208,1000,2854,0,2564,952,622,125,1009,1081,69,1520,,1042,219,0,262,,,,116931,120648,,,,174845,,,182997,,,,,,159632,176234,162170,161511,,,,,,,,,,,208700,,216947,,,,,,,,,,,636323,468185,,,,160362,154997,,,,287217,,,300978,,,,,,268555,269518,269182,270011,,,,480873,,,,748907,747639,,,487945,,,577591,357545,,354561,,,766987,,,577591,,,,,,,,0,18479,17386,384604,298515,302104,402173,390688,300150,306886,384410,,306886
Representative,1,UT,20606,14330,12022,25401,26864,12487,29180,,20609,8480,15649,0,14485,12263,6917,7200,15026,14977,7469,17230,,10562,0,0,5795,0,8164,0,6773,,103698,,,,75234,87882,,84371,82769,,,,,,,,,,,87581,,,,,,,126213,0,114905,,142884,,,,,0,,,,,,,,,,81223,48376,46505,98902,100497,49275,68485,107794,,68485,1,9233,5834,4929,10832,10926,5118,18212,,12494,0,0,2627,0,3271,0,3075,1680,1209,0,2139,4349,2324,1749,5583,6816,1914,7598,,4318,3079,0,2421,,203256,,,,184101,192607,,129240,194419,,,,,,,,,,,169524,,,,,,,220333,250362,229574,,216352,,,,,251148,,,,,,,,707358,489329,,323580,,,,287374,294201,,295764,291975,,,,,,,,,,,275798,,,,526452,,,,777649,790443,367606,337142,538237,370854,,584771,379806,,,,,817904,,336355,584771,,,,,,,,0,20096,16928,585614,414206,452524,629865,638483,460148,470465,643803,,470465
Representative,2,UT,20495,14045,13101,29080,28920,13709,31199,,22256,10705,19920,0,17044,13787,7312,6947,17358,17459,7369,19855,,11999,0,0,5788,0,11892,0,8303,,105303,,,,75470,87822,,83965,82353,,,,,,,,,,,90907,,,,,,,128099,0,118137,,143182,,,,,0,,,,,,,,,,121534,72768,52158,139570,144199,55612,99237,152715,,99237,2,13392,8179,7789,15546,13987,7761,23415,,15999,0,0,5638,0,7724,0,5125,1960,2277,0,2083,13745,7638,6327,15790,15659,6076,20419,,12110,10970,0,9436,,185326,,,,164758,171114,,128129,173775,,,,,,,,,,,151708,,,,,,,204021,233677,208661,,205178,,,,,232972,,,,,,,,705229,490618,,308211,,,,266794,272155,,273738,270026,,,,,,,,,,,262453,,,,506832,,,,778391,790862,353161,323317,521229,361602,,594250,366423,,,,,817904,,322666,594250,,,,,,,,0,18006,16579,529709,384027,418654,568364,575872,428882,436443,578694,,436443
Representative,3,UT,20065,13442,11752,27184,27807,12115,31563,,21634,8246,17327,0,15037,7681,3802,4283,10048,12599,5436,12472,,7430,0,0,3073,0,6607,0,3977,,102368,,,,70207,82245,,81090,76726,,,,,,,,,,,83274,,,,,,,127622,0,114707,,148960,,,,,0,,,,,,,,,,71729,43767,33893,87433,89965,37021,65830,101123,,65830,3,19462,12167,11845,19573,20404,12287,27616,,18634,0,0,9397,0,13159,0,9788,2476,1437,0,2202,8059,4449,3584,10781,11408,3776,13160,,7843,5822,0,4444,,218679,,,,203392,213027,,143420,214801,,,,,,,,,,,182711,,,,,,,232790,268533,245059,,225133,,,,,265959,,,,,,,,729103,509805,,337493,,,,300610,307790,,309500,305130,,,,,,,,,,,282746,,,,536605,,,,798922,805673,380709,349893,545403,388375,,592597,396377,,,,,817904,,347571,592597,,,,,,,,0,21959,18923,607541,434631,468904,649854,649394,472216,472396,636142,,472396
Representative,4,UT,16573,10453,10705,25393,28777,12263,33146,,21782,8668,19165,0,16259,9476,4541,5336,13040,14204,5245,17571,,9888,0,0,4040,0,8319,0,6317,,84103,,,,54652,65383,,61238,60000,,,,,,,,,,,66771,,,,,,,107543,0,94988,,125229,,,,,0,,,,,,,,,,83834,49573,43715,108927,111406,47429,83058,131280,,83058,4,7968,4678,4453,9682,11323,4528,17991,,11647,0,0,2770,0,3580,0,2997,2346,1928,0,2164,10616,5511,3966,13874,15545,4635,18070,,10226,8949,0,7123,,196893,,,,166776,174071,,114419,177213,,,,,,,,,,,161253,,,,,,,221632,248190,235381,,218403,,,,,243957,,,,,,,,621703,402817,,296181,,,,244468,250742,,252331,248426,,,,,,,,,,,243462,,,,459101,,,,741886,764261,349218,327908,478002,355949,,552433,363932,,,,,817904,,326437,552433,,,,,,,,0,19471,15819,498409,330436,388521,577564,591443,401283,418696,606716,,418696
Representative,1,VA,35577,24494,21514,49703,52518,22572,56286,56289,38732,18641,43255,0,33638,97876,71114,78789,110000,110826,78875,115690,115275,86550,0,0,75774,0,96487,0,78847,,,,,,,,,164366,,,,178444,122881,127074,122397,,,,,172429,,,,,,,,,,,210907,,214319,,,,155186,154163,154657,,,,,,,25796,16643,16969,34987,36909,18568,27183,42379,42300,27183,1,6771,4649,4367,7149,7192,4109,15824,15816,11265,0,0,1250,0,1288,0,1720,1466,2135,0,2466,924,570,142,1447,1467,167,1622,1607,1050,327,0,296,,,,,,,,,220149,,,,218822,163085,157130,163699,,,,,178688,,,,,,,,,,,241626,,240734,,,,215929,216046,216103,,,,,702994,535451,,,,,,,,,410156,,,,404240,286263,287534,286390,,,,,358589,,,,561140,,,,754435,764441,,,566906,,,610718,461129,,455445,,,784256,784672,,610718,371382,372573,371092,,,,,0,23385,20403,540529,420311,438634,557605,560656,441545,446165,554931,555614,446165
Representative,2,VA,42030,29673,28141,50682,53386,29221,58740,58781,42343,23968,38905,0,33853,184368,130385,135177,194119,195004,135426,198556,197372,146054,0,0,130254,0,170232,0,132784,,,,,,,,,159063,,,,164552,112266,116608,109715,,,,,155642,,,,,,,,,,,202122,,207894,,,,132051,130819,130611,,,,,,,40358,25699,28951,52908,55237,30341,38349,58634,58585,38349,2,8181,5700,4900,9564,10018,4799,18412,18413,13177,0,0,1086,0,1138,0,1713,2972,2262,0,2727,2097,1324,472,2584,2136,342,3430,3415,2227,423,0,719,,,,,,,,,178908,,,,170655,117363,112183,120195,,,,,134437,,,,,,,,,,,193849,,191188,,,,162488,163183,163730,,,,,732162,554474,,,,,,,,,359148,,,,340894,229827,231402,230064,,,,,296155,,,,570132,,,,763154,766650,,,574154,,,609706,404141,,399433,,,785438,784672,,609706,294748,296083,294600,,,,,0,31461,25862,466426,367282,370733,468919,466989,372086,373699,460929,460930,373699
Representative,3,VA,27587,20422,16776,32894,34046,17221,35490,35513,27101,13668,22386,0,19719,360239,258186,258787,363282,365515,259497,372268,375303,278424,0,0,252369,0,334398,0,258411,,,,,,,,,202649,,,,189302,137409,140013,136203,,,,,177907,,,,,,,,,,,230248,,234187,,,,146449,144581,144542,,,,,,,44260,30449,30293,55784,58014,31891,45253,65145,65272,45253,3,11233,8000,6125,11087,11317,5914,19534,19540,14548,0,0,1923,0,2031,0,2164,2992,2802,0,3037,2482,1643,659,2672,3411,510,3678,3673,2531,737,0,1039,,,,,,,,,97251,,,,87694,63785,60273,65336,,,,,68420,,,,,,,,,,,101373,,98511,,,,80459,80976,82323,,,,,768599,591167,,,,,,,,,316813,,,,281613,201438,202888,201784,,,,,250683,,,,581967,,,,770600,771161,,,581570,,,613711,338599,,333116,,,779587,784672,,613711,227182,228319,227169,,,,,0,32808,26554,340739,282388,267778,323256,317983,264514,257534,303742,305016,257534
Representative,4,VA,18854,14815,12045,21576,21542,11760,26343,26279,21090,10153,14985,0,16093,336849,248432,264751,353770,357317,267492,345038,343158,265407,0,0,258595,0,334397,0,250902,,,,,,,,,226456,,,,219074,154440,156061,154377,,,,,207391,,,,,,,,,,,264454,,265892,,,,176918,173665,176055,,,,,,,45723,31006,20619,57869,59767,22419,52022,77372,77370,52022,4,8347,6117,5683,10198,9712,5962,16159,16152,12300,0,0,1872,0,1989,0,2216,2265,2482,0,2832,1283,843,346,1338,1117,415,1713,1679,1171,330,0,386,,,,,,,,,114324,,,,109270,80000,77188,80248,,,,,87145,,,,,,,,,,,123594,,121689,,,,104297,104698,105216,,,,,732855,571973,,,,,,,,,357428,,,,333237,234669,235925,234820,,,,,299167,,,,585156,,,,769614,772842,,,589916,,,629882,394395,,387947,,,787373,784672,,629882,281599,283059,281699,,,,,0,25202,20878,331588,276569,281196,335757,333695,281579,284553,331764,330482,284553
Representative,5,VA,15558,11907,8979,19746,20584,9757,24318,24169,18796,7292,15625,0,15502,182335,137150,134738,179139,179359,134652,178497,175937,137809,0,0,130439,0,164508,0,129865,,,,,,,,,163720,,,,164595,113688,115342,111529,,,,,157767,,,,,,,,,,,195887,,204858,,,,134149,132221,132493,,,,,,,21883,14871,12011,28373,29240,12417,22567,33735,33229,22567,5,6355,4639,4418,6682,6732,4242,14394,14263,10716,0,0,1235,0,1630,0,1485,1117,1476,0,2393,632,423,216,791,746,186,1077,1058,689,217,0,183,,,,,,,,,207979,,,,205193,143456,141114,145594,,,,,166766,,,,,,,,,,,231760,,224822,,,,199078,200984,200452,,,,,763535,603510,,,,,,,,,391600,,,,375227,257356,259167,257350,,,,,331070,,,,608769,,,,780030,782914,,,613125,,,634064,435323,,430056,,,788614,784672,,634064,333444,335175,333239,,,,,0,20185,18299,540470,436728,448380,549724,550032,451544,443770,538041,537094,443770
Representative,6,VA,11578,8338,7787,16618,17215,8551,18296,18312,13352,6370,12098,0,10214,66536,46182,49056,78305,78740,50175,76415,76003,53948,0,0,45924,0,61372,0,46998,,,,,,,,,119913,,,,125572,84534,85648,80962,,,,,118061,,,,,,,,,,,151507,,163719,,,,102562,99319,100409,,,,,,,37500,23530,18116,50159,51731,19820,39734,61818,61812,39734,6,5710,4112,3403,6278,6963,3913,16611,16594,12214,0,0,1298,0,1250,0,1174,1297,1721,0,1956,782,529,305,1056,1193,322,1175,1171,758,425,0,238,,,,,,,,,209513,,,,205925,136266,134364,140163,,,,,161978,,,,,,,,,,,239666,,230928,,,,195663,198745,197560,,,,,740741,580271,,,,,,,,,349889,,,,336788,221015,222969,221338,,,,,285809,,,,585226,,,,766443,771832,,,590687,,,622681,398936,,394994,,,783180,784672,,622681,298464,300083,298289,,,,,0,19654,18767,622266,499632,505917,623280,623582,507299,503600,611794,613429,503600
Representative,7,VA,33222,22452,22679,45283,50105,24794,56338,56343,39005,19198,37109,0,30918,148419,100511,114080,175587,179738,116760,185357,185105,131330,0,0,108274,0,151604,0,117019,,,,,,,,,158995,,,,164133,104470,105776,103937,,,,,153862,,,,,,,,,,,204622,,207442,,,,131411,129083,130642,,,,,,,83922,53273,48167,116399,119452,50918,89659,136593,136766,89659,7,9314,6066,4357,8621,9037,4348,21409,21407,14988,0,0,1884,0,2040,0,1648,2580,2831,0,3192,1922,1195,579,2620,2431,490,2812,2799,1784,538,0,638,,,,,,,,,151848,,,,151558,97021,94659,97663,,,,,117014,,,,,,,,,,,178344,,177255,,,,141892,143487,142757,,,,,673488,489874,,,,,,,,,329818,,,,321042,201714,202792,201854,,,,,276198,,,,516069,,,,752279,764800,,,526122,,,585236,390486,,385058,,,783688,784672,,585236,273520,274779,273654,,,,,0,32772,25246,408840,312560,324056,418550,418453,326228,316916,397791,398366,316916
Representative,8,VA,90571,70332,57171,107628,108975,59276,117143,117170,89901,51241,91330,0,78643,99773,75125,68669,114767,117770,71900,112635,112674,86661,0,0,65135,0,102027,0,76006,,,,,,,,,264655,,,,255556,189103,191863,188732,,,,,249154,,,,,,,,,,,303882,,299249,,,,208740,208202,208456,,,,,,,135830,99040,56661,151674,148532,58969,114046,160425,160598,114046,8,8088,5950,2989,8393,8152,2741,16095,16093,11991,0,0,786,0,1153,0,756,2372,3595,0,3295,1768,1296,416,2373,2146,456,2007,2004,1449,592,0,408,,,,,,,,,75619,,,,78042,62724,59428,62860,,,,,62158,,,,,,,,,,,83638,,92859,,,,76354,77890,76924,,,,,713627,570612,,,,,,,,,366045,,,,340947,252105,253696,251876,,,,,319694,,,,510437,,,,779907,781758,,,519346,,,619604,396010,,392605,,,784093,784672,,619604,285440,288092,285888,,,,,0,28473,23182,387959,325742,322445,407592,406055,324340,323268,387617,387772,323268
Representative,9,VA,11450,9066,6661,14631,14851,7100,17215,17100,13826,5772,12261,0,11437,50801,38371,40140,55079,54604,39800,54311,52552,41051,0,0,38136,0,46159,0,36473,,,,,,,,,99310,,,,98577,70974,71329,68832,,,,,98107,,,,,,,,,,,113688,,133943,,,,76074,73863,75582,,,,,,,16456,10737,9128,19691,20156,9554,15730,23618,23444,15730,9,4791,3740,3600,5268,5506,3997,14293,14286,11118,0,0,1318,0,1630,0,1028,989,1057,0,1658,476,342,217,1070,1028,259,878,862,582,325,0,133,,,,,,,,,250107,,,,235944,157072,156527,158956,,,,,184039,,,,,,,,,,,281828,,261142,,,,219179,221660,219046,,,,,816889,655259,,,,,,,,,365400,,,,338583,228269,230499,228020,,,,,286491,,,,639675,,,,798970,796614,,,638119,,,640412,401339,,395491,,,786392,784672,,640412,295465,297273,294923,,,,,0,11819,17003,734344,593843,579404,706528,703205,577147,556950,675557,675667,556950
Representative,10,VA,76876,51075,58020,115373,121857,60808,141707,141672,97201,52241,103614,0,87563,63202,42094,48354,81139,83750,49717,81698,81397,56802,0,0,45210,0,66822,0,48358,,,,,,,,,174827,,,,190206,119745,120669,115859,,,,,180333,,,,,,,,,,,239474,,241257,,,,153945,151703,152571,,,,,,,89710,57902,45618,121060,126519,50073,92067,138778,138727,92067,10,6184,3985,2591,7090,7628,2721,15543,15544,10787,0,0,1269,0,1533,0,728,2098,3396,0,2754,1352,853,321,1994,1908,307,1854,1850,1188,345,0,343,,,,,,,,,148538,,,,148155,100447,98234,101659,,,,,119991,,,,,,,,,,,165175,,166203,,,,143862,145687,145129,,,,,623540,441177,,,,,,,,,345987,,,,344606,220407,221422,217731,,,,,307043,,,,471859,,,,741405,753815,,,481228,,,574013,412830,,407816,,,784275,784672,,574013,298081,299195,298034,,,,,0,27244,21736,393572,289086,315113,427480,424344,315522,320464,413519,413890,320464
