"","CAND_ID","CMTE_ID","LINKAGE_ID"
"6634","S0GA00559","C00736876",238231
"6635","S0GA00567","C00736983",238236
"6636","S0GA00575","C00739706",237537
"6637","S0GA00583","C00737700",238833
"6638","S0GA00591","C00738203",239221
"6639","S0GA00609","C00741058",237497
"6640","S0GA00617","C00741504",238613
"6641","S0GA00625","C00741843",238333
"6642","S0GA00633","C00744243",237827
"6643","S0GA00641","C00741215",237505
"6644","S0GA00658","C00740670",237339
"6645","S0GA00666","C00745935",238604
"6646","S0GA00674","C00741033",237386
"6647","S0GA00690","C00750091",237932
"6648","S0GA00690","C00761908",237563
"6649","S0IA00028","C00230482",234756
"6650","S0IA00119","C00590414",235655
"6651","S0IA00143","C00726505",239151
"6652","S0IA00150","C00706648",236908
"6653","S0IA00168","C00708065",239026
"6654","S0IA00176","C00708164",237867
"6655","S0IA00184","C00711085",238100
"6656","S0ID00164","C00723320",238902
"6657","S0ID00172","C00726877",238070
"6658","S0ID00180","C00738757",237260
"6659","S0IL00501","C00696815",236620
"6660","S0IL00519","C00708776",238963
"6661","S0IL00535","C00713248",238626
"6662","S0IL00543","C00716340",239011
"6663","S0IL00550","C00789479",241925
"6664","S0IL00568","C00717827",238954
"6665","S0IL00584","C00717546",237510
"6666","S0IL00592","C00721589",238459
"6667","S0IL00600","C00728204",237249
"6668","S0IL00618","C00697235",238448
"6669","S0IN00061","C00578880",235332
"6670","S0IN00194","C00722538",237568
"6671","S0KS00091","C00458315",235031
"6672","S0KS00166","C00563577",235613
"6673","S0KS00190","C00676775",236418
"6674","S0KS00208","C00693572",236134
"6675","S0KS00232","C00710780",237496
"6676","S0KS00257","C00711325",239093
"6677","S0KS00265","C00712455",239186
"6678","S0KS00273","C00713719",238248
"6679","S0KS00281","C00712133",237321
"6680","S0KS00307","C00717280",237530
"6681","S0KS00315","C00576173",238029
"6682","S0KS00323","C00723122",238891
"6683","S0KS00331","C00735464",238751
"6684","S0KS00349","C00743153",238947
"6685","S0KS00356","C00745141",237562
"6686","S0KY00156","C00496075",235322
"6687","S0KY00198","C00354365",235066
"6688","S0KY00263","C00654657",235824
"6689","S0KY00271","C00662106",236112
"6690","S0KY00339","C00711549",237716
"6691","S0KY00347","C00718833",238255
"6692","S0KY00354","C00713131",238105
"6693","S0KY00354","C00713149",237474
"6694","S0KY00388","C00719732",239222
"6695","S0KY00396","C00723270",238899
"6696","S0KY00404","C00728733",237394
"6697","S0KY00420","C00783274",241325
"6698","S0KY00420","C00733261",238151
"6699","S0KY00438","C00735860",238404
"6700","S0KY00461","C00744276",237832
"6701","S0KY00479","C00749408",238883
"6702","S0LA00303","C00725986",237690
"6703","S0LA00311","C00700054",237636
"6704","S0LA00345","C00747261",237469
"6705","S0LA00378","C00752139",239125
"6706","S0LA00386","C00752535",237782
"6707","S0LA00394","C00755447",238773
"6708","S0MA00174","C00709675",238741
"6709","S0MA00182","C00713529",238461
"6710","S0MA00190","C00715581",238138
"6711","S0MA00208","C00512970",238144
"6712","S0MA00232","C00739177",239172
"6713","S0MA00240","C00753954",237804
"6714","S0ME00053","C00683193",236726
"6715","S0ME00079","C00694364",236505
"6716","S0ME00087","C00703413",236687
"6717","S0ME00111","C00709899",239073
"6718","S0ME00137","C00723411",238904
"6719","S0MI00205","C00723924",237433
"6720","S0MN00286","C00743716",238096
"6721","S0MN00294","C00701094",236859
"6722","S0MN00310","C00718924",238259
"6723","S0MN00328","C00716860",237519
"6724","S0MN00336","C00548727",239178
"6725","S0MO00183","C00714741",238562
"6726","S0MO00183","C00304758",235037
"6727","S0MS00094","C00751289",238862
"6728","S0MS00094","C00742098",238913
"6729","S0MT00124","C00720672",238969
"6730","S0MT00157","C00739417",237151
"6731","S0MT00165","C00800243",243100
"6732","S0MT00173","C00741611",237880
"6733","S0NC00202","C00709410",237711
"6734","S0NC00285","C00694729",237118
"6735","S0NC00301","C00703041",236706
"6736","S0NC00335","C00769554",239776
"6737","S0NC00335","C00697870",237299
"6738","S0NC00343","C00717918",237438
"6739","S0NC00368","C00730200",238129
"6740","S0NC00384","C00736306",237145
"6741","S0ND00093","C00473371",235084
"6742","S0ND00093","C00641225",237041
"6743","S0NE00072","C00714055",239032
"6744","S0NE00080","C00716977",237634
"6745","S0NE00148","C00741983",237451
"6746","S0NE00163","C00756247",238345
"6747","S0NH00219","C00457325",234971
"6748","S0NH00235","C00464297",235091
"6749","S0NH00300","C00647842",236660
"6750","S0NH00326","C00772921",245768
"6751","S0NH00326","C00711010",238673
"6752","S0NH00334","C00713412",237478
"6753","S0NH00342","C00748293",237185
"6754","S0NJ00183","C00696575",235998
"6755","S0NJ00191","C00670737",237237
"6756","S0NJ00225","C00732156",238013
"6757","S0NJ00233","C00732594",239230
"6758","S0NJ00266","C00744318",238038
"6759","S0NJ00274","C00747774",237181
"6760","S0NJ00274","C00747956",238313
"6761","S0NM00041","C00351254",235004
"6762","S0NM00058","C00443689",236141
"6763","S0NM00066","C00702985",236699
"6764","S0NM00074","C00703256",236683
"6765","S0NM00082","C00700856",236070
"6766","S0NM00108","C00731349",238536
"6767","S0NM00116","C00732693",239234
"6768","S0NM00124","C00733469",238716
"6769","S0NM00132","C00741405",237865
"6770","S0NY00188","C00358895",234965
"6771","S0NY00410","C00413914",235016
"6772","S0NY00550","C00482216",235176
"6773","S0NY00667","C00749226",238872
"6774","S0OH00133","C00458463",235036
"6775","S0OH00133","C00548677",235308
"6776","S0OK00321","C00713396",237476
"6777","S0OK00339","C00714477",238971
"6778","S0OK00347","C00716407",237765
"6779","S0OK00354","C00717090",237838
"6780","S0OK00362","C00719690",237920
"6781","S0OK00370","C00725762",238656
"6782","S0OK00404","C00742353",238916
"6783","S0OR00311","C00708784",238964
"6784","S0OR00329","C00720094",238145
"6785","S0OR00337","C00725523",238493
"6786","S0PA00509","C00696682",235887
"6787","S0SC00149","C00458828",235018
"6788","S0SC00248","C00678805",237112
"6789","S0SC00255","C00688184",236643
"6790","S0SC00263","C00689042",236331
"6791","S0SC00289","C00696153",236308
"6792","S0SC00347","C00744011",237172
"6793","S0SD00070","C00720623",237734
"6794","S0TN00144","C00708628",239054
"6795","S0TN00151","C00713750",238815
"6796","S0TN00169","C00718627",238031
"6797","S0TN00185","C00722397",237205
"6798","S0TN00201","C00725846",237258
"6799","S0TN00219","C00730689",237901
"6800","S0TN00227","C00735043",238154
"6801","S0TN00250","C00743088",237158
"6802","S0TN00276","C00743179",238949
"6803","S0TN00292","C00737916",239085
"6804","S0TN00300","C00744227",237825
"6805","S0TN00318","C00744730",238113
"6806","S0TN00342","C00720805",237959
"6807","S0TN00383","C00754929",238329
"6808","S0TX00233","C00649350",236029
"6809","S0TX00241","C00706853",236528
"6810","S0TX00258","C00712737",238015
"6811","S0TX00266","C00712968",237673
"6812","S0TX00290","C00695007",236586
"6813","S0TX00308","C00720573",237730
"6814","S0TX00316","C00726083",237699
"6815","S0TX00324","C00710871",239040
"6816","S0TX00332","C00698183",236676
"6817","S0TX00340","C00724856",238733
"6818","S0TX00373","C00730663",237899
"6819","S0TX00399","C00730416",237662
"6820","S0TX00399","C00730465",237889
"6821","S0TX00407","C00731786",237774
"6822","S0TX00423","C00742726",238945
"6823","S0TX00456","C00748004",237942
"6824","S0UT00165","C00473827",235097
"6825","S0VA00070","C00710392",238430
"6826","S0VA00088","C00710608",237577
"6827","S0VA00112","C00712836",238019
"6828","S0VA00120","C00710368",238428
"6829","S0VA00138","C00714980",237589
"6830","S0VA00138","C00717561",237511
"6831","S0VA00146","C00716571",239203
"6832","S0VA00153","C00722645",238650
"6833","S0VA00179","C00726570",238696
"6834","S0VT00114","C00472597",235076
"6835","S0WA00258","C00471482",235065
"6836","S0WI00197","C00482984",235179
"6837","S0WI00247","C00614115",238480
"6838","S0WI00254","C00781526",241087
"6839","S0WV00090","C00486563",235122
"6840","S0WV00215","C00708891",237209
"6841","S0WY00103","C00698811",236970
"6842","S0WY00111","C00708735",237403
"6843","S0WY00129","C00708982",238775
"6844","S0WY00137","C00443580",238004
"6845","S0WY00152","C00734152",238213
"6846","S0WY00202","C00747527",238351
"6847","S0WY00210","C00748350",237240
"6848","S0WY00228","C00750240",238489
"6849","S0WY00244","C00751669",238597
"6850","S2AK00119","C00774034",240258
"6851","S2AK00127","C00774570",240296
"6852","S2AK00150","C00777839",240615
"6853","S2AK00168","C00784892",241539
"6854","S2AK00176","C00787093",241761
"6855","S2AK00184","C00804765",243604
"6856","S2AK00200","C00815431",245004
"6857","S2AK00218","C00816702",245037
"6858","S2AK00226","C00815019",245141
"6859","S2AK00275","C00814038",245547
"6860","S2AL00111","C00705012",236325
"6861","S2AL00137","C00770859",239975
"6862","S2AL00145","C00772954",245316
"6863","S2AL00145","C00781443",241065
"6864","S2AL00152","C00784066",241429
"6865","S2AL00160","C00785527",241622
"6866","S2AL00178","C00787796",241813
"6867","S2AL00186","C00787903",241814
"6868","S2AL00202","C00791913",242170
"6869","S2AL00210","C00795179",242495
"6870","S2AL00228","C00799668",243005
"6871","S2AL00236","C00813022",244658
"6872","S2AL00251","C00803254",243419
"6873","S2AL00277","C00805887",243755
"6874","S2AR00073","C00768820",239621
"6875","S2AR00081","C00771634",240047
"6876","S2AR00099","C00777805",240616
"6877","S2AR00107","C00784272",241456
"6878","S2AR00115","C00778993",241514
"6879","S2AR00123","C00812834",244612
"6880","S2AR00149","C00806349",244970
"6881","S2AZ00141","C00347260",238364
"6882","S2AZ00299","C00796425",242614
"6883","S2AZ00323","C00768556",239949
"6884","S2AZ00331","C00778407",240698
"6885","S2AZ00349","C00780791",240976
"6886","S2AZ00356","C00781898",241124
"6887","S2AZ00372","C00784165",241439
"6888","S2AZ00372","C00772939",245562
"6889","S2AZ00380","C00791467",242120
"6890","S2AZ00422","C00805499",243725
"6891","S2CA00856","C00694737",237120
"6892","S2CA00864","C00744870",237318
"6893","S2CA00872","C00750034",237704
"6894","S2CA00880","C00753616",238092
"6895","S2CA00898","C00754796",238618
"6896","S2CA00922","C00762179",238933
"6897","S2CA00948","C00764266",237414
"6898","S2CA00955","C00765164",238524
"6899","S2CA00963","C00769042",239640
"6900","S2CA00971","C00769075",239641
"6901","S2CA00989","C00770271",239889
"6902","S2CA00997","C00772111",240116
"6903","S2CA01029","C00774133",240241
"6904","S2CA01045","C00775577",240403
"6905","S2CA01052","C00784850",241531
"6906","S2CA01060","C00785733",241623
"6907","S2CA01078","C00789255",241916
"6908","S2CA01086","C00789297",241902
"6909","S2CA01094","C00791509",242121
"6910","S2CA01102","C00750935",242132
"6911","S2CA01110","C00795096",242466
"6912","S2CA01185","C00801654",243229
"6913","S2CA01193","C00776633",243347
"6914","S2CA01201","C00776633",243363
"6915","S2CA01219","C00804468",243606
"6916","S2CA01227","C00804468",243579
"6917","S2CA01250","C00805994",243766
"6918","S2CA01268","C00807461",243935
"6919","S2CA01276","C00808477",244045
"6920","S2CA01284","C00809665",244176
"6921","S2CA01318","C00815944",245068
"6922","S2CO00159","C00772707",240182
"6923","S2CO00167","C00784751",244812
"6924","S2CO00167","C00775221",240356
"6925","S2CO00191","C00784116",241635
"6926","S2CO00209","C00786723",241737
"6927","S2CO00225","C00790279",241996
"6928","S2CO00233","C00790402",241997
"6929","S2CO00241","C00791186",242086
"6930","S2CO00241","C00772905",245357
"6931","S2CO00258","C00791533",242141
"6932","S2CO00274","C00800466",243123
"6933","S2CO00282","C00809764",244813
"6934","S2CT00132","C00492645",235125
"6935","S2CT00256","C00762559",238053
"6936","S2CT00264","C00709964",239075
"6937","S2CT00272","C00795559",242521
"6938","S2CT00306","C00804120",243534
"6939","S2CT00314","C00705905",245615
"6940","S2CT00314","C00804377",243554
"6941","S2CT00322","C00808956",244092
"6942","S2CT00330","C00812552",244557
"6943","S2CT00348","C00817429",245100
"6944","S2FL00193","C00492231",235160
"6945","S2FL00227","C00494971",236627
"6946","S2FL00433","C00726125",238787
"6947","S2FL00441","C00748749",237659
"6948","S2FL00458","C00574236",239008
"6949","S2FL00466","C00764449",238820
"6950","S2FL00474","C00766279",239313
"6951","S2FL00482","C00766535",239340
"6952","S2FL00490","C00768002",239505
"6953","S2FL00508","C00771261",240004
"6954","S2FL00540","C00799635",243028
"6955","S2FL00557","C00774265",240259
"6956","S2FL00599","C00726547",240560
"6957","S2FL00607","C00779017",240772
"6958","S2FL00615","C00739979",240957
"6959","S2FL00623","C00765750",241088
"6960","S2FL00631","C00590489",241111
"6961","S2FL00656","C00782961",241287
"6962","S2FL00672","C00782839",241288
"6963","S2FL00680","C00783845",241409
"6964","S2FL00706","C00790113",241968
"6965","S2FL00714","C00815308",244893
"6966","S2FL00722","C00815431",244914
"6967","S2FL00730","C00815522",244915
"6968","S2FL00748","C00817957",245142
"6969","S2FL00755","C00818419",245209
"6970","S2FL00763","C00818419",245638
"6971","S2GA00118","C00266932",234746
"6972","S2GA00167","C00774398",240271
"6973","S2GA00175","C00776328",240419
"6974","S2GA00183","C00776476",240455
"6975","S2GA00209","C00781427",241066
"6976","S2GA00217","C00784611",241808
"6977","S2GA00225","C00772962",244982
"6978","S2GA00225","C00787853",241809
"6979","S2GA00233","C00788901",241882
"6980","S2GA00266","C00794370",242408
"6981","S2GA00274","C00797910",242783
"6982","S2GA00282","C00805721",243743
"6983","S2GA00308","C00823443",245645
"6984","S2HI00106","C00420760",235352
"6985","S2HI00155","C00800656",243146
"6986","S2HI00163","C00803213",243420
"6987","S2HI00171","C00808295",244046
"6988","S2HI00197","C00816488",245038
"6989","S2HI00205","C00817304",245085
"6990","S2HI00213","C00817494",245102
"6991","S2HI00221","C00821520",245517
"6992","S2IA00131","C00769208",240507
"6993","S2IA00149","C00780361",240917
"6994","S2IA00156","C00784314",241457
"6995","S2IA00164","C00785279",241578
"6996","S2IA00172","C00791525",242133
"6997","S2IA00180","C00803908",243484
"6998","S2ID00111","C00768119",239545
"6999","S2ID00129","C00791319",242099
"7000","S2ID00137","C00791418",242109
"7001","S2ID00145","C00794800",242439
"7002","S2ID00152","C00811596",244478
"7003","S2ID00160","C00805689",243726
"7004","S2ID00178","C00808162",244001
"7005","S2ID00186","C00810226",244238
"7006","S2ID00194","C00811125",244755
"7007","S2IL00143","C00766436",239334
