"","FEC_index","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ID","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","Last_Name_FEC","CAND_PTY_AFFILIATION_processed"
"305","305","CORTES, JOSE MARCOS","PFP","H2CA51222","CA","51","CORTES","PFP"
"306","306","VARGAS, JUAN C.","DEM","H2CA50026","CA","52","VARGAS","DEM"
"307","307","VAZQUEZ, JOAQUIN","DEM","H2CA52162","CA","52","VAZQUEZ","DEM"
"308","308","DEBELLO, JAMES","REP","H0CA52083","CA","52","DEBELLO","GOP"
"309","309","BAILEY, RICHARD","REP","H2CA52154","CA","52","BAILEY","GOP"
"310","310","GEFFENEY, TYLER","REP","H2CA52188","CA","52","GEFFENEY","GOP"
"311","311","DAVIS, SUSAN A.","DEM","H0CA49055","CA","53","DAVIS","DEM"
"312","312","GOMEZ, GEORGETTE","DEM","H0CA53107","CA","53","GOMEZ","DEM"
"313","313","KUTNER, ERIC ROGER","DEM","H0CA53180","CA","53","KUTNER","DEM"
"314","314","WELLS, BILL D.","REP","H2CA53038","CA","53","WELLS","GOP"
"315","315","DURAN, CRISANTA DESIRAE","DEM","H0CO01136","CO","1","DURAN","DEM"
"316","316","WALIA, NEAL","DEM","H2CO01199","CO","1","WALIA","DEM"
"317","317","DEGETTE, DIANA L","DEM","H6CO01141","CO","1","DEGETTE","DEM"
"318","318","BOLLING, SHANE","REP","H0CO02233","CO","1","BOLLING","GOP"
"319","319","WATERS, DOM","OTH","H2CO01173","CO","1","WATERS","OTH"
"320","320","NEGUSE, JOSEPH","DEM","H8CO02160","CO","2","NEGUSE","DEM"
"321","321","LARSEN, KRISTOPHER WILLIAM DR.","DEM","H8CO02228","CO","2","LARSEN","DEM"
"322","322","DAWSON, MARSHALL","REP","H2CO02205","CO","2","DAWSON","GOP"
"323","323","YURASH, STEPHEN ANDREW","UN","H2CO02197","CO","2","YURASH","UN"
"324","324","VALDEZ, DONALD","DEM","H0CO03132","CO","3","VALDEZ","DEM"
"325","325","WILHELM, COLIN","DEM","H2CO03195","CO","3","WILHELM","DEM"
"326","326","SMITH, GREGG HARRISON","DEM","H2CO03203","CO","3","SMITH","DEM"
"327","327","DONOVAN, KERRY","DEM","H2CO03211","CO","3","DONOVAN","DEM"
"328","328","SANDOVAL TAFOYA, SOLEDAD","DEM","H2CO03245","CO","3","SANDOVAL","DEM"
"329","329","BURNETT, DEBORA LYNN","DEM","H2CO03278","CO","3","BURNETT","DEM"
"330","330","RHODES, KELLIE","DEM","H2CO03286","CO","3","RHODES","DEM"
"331","331","BUERGER, COLIN","DEM","H2CO03302","CO","3","BUERGER","DEM"
"332","332","YATES, SCOTT","DEM","H2CO03336","CO","3","YATES","DEM"
"333","333","FRISCH, ADAM","DEM","H2CO03351","CO","3","FRISCH","DEM"
"334","334","BUSH, DIANE MITSCH MS.","DEM","H8CO03192","CO","3","BUSH","DEM"
"335","335","ROUTLEDGE, ROOT","DEM","H8CO03234","CO","3","ROUTLEDGE","DEM"
"336","336","BOEBERT, LAUREN","REP","H0CO03165","CO","3","BOEBERT","GOP"
"337","337","ZIMMERMAN, MARINA","REP","H2CO03260","CO","3","ZIMMERMAN","GOP"
"338","338","CORAM, DON","REP","H2CO03328","CO","3","CORAM","GOP"
"339","339","TIPTON, SCOTT R.","REP","H6CO03139","CO","3","TIPTON","GOP"
"340","340","SKOWRONSKI, KRISTIN ELISE","IND","H2CO03310","CO","3","SKOWRONSKI","IND"
"341","341","MCCORKLE, ISAAC IAN","DEM","H0CO04197","CO","4","MCCORKLE","DEM"
"342","342","GARDNER, CORY","REP","H0CO04122","CO","4","GARDNER","GOP"
"343","343","LEWIS, BOB","REP","H2CO04151","CO","4","LEWIS","GOP"
"344","344","BUCK, KENNETH R","REP","H4CO04090","CO","4","BUCK","GOP"
"345","345","GOENAGA-TORRES, SANTIAGO DAVID","DEM","H2CO05141","CO","5","GOENAGA-TORRES","DEM"
"346","346","DOWELL, JEREMY J","DEM","H2CO05158","CO","5","DOWELL","DEM"
"347","347","COLOMBE, MICHAEL CHRISTOPHER MR","DEM","H2CO05190","CO","5","COLOMBE","DEM"
"348","348","SPAULDING, STEPHANY ROSE","DEM","H8CO05130","CO","5","SPAULDING","DEM"
"349","349","KELTIE, REBECCA","REP","H0CO05152","CO","5","KELTIE","GOP"
"350","350","WILLIAMS, DAVID","REP","H2CO05216","CO","5","WILLIAMS","GOP"
"351","351","HEATON, ANDREW DAVID","REP","H2CO05240","CO","5","HEATON","GOP"
"352","352","LAMBORN, DOUGLAS","REP","H6CO05159","CO","5","LAMBORN","GOP"
"353","353","MITCHELL, CHRISTOPHER","CON","H2CO05182","CO","5","MITCHELL","CON"
"354","354","MURPHY, MARCUS","UN","H8CO05171","CO","5","MURPHY","UN"
"355","355","HANEY, PERRY","DEM","H2CO00035","CO","6","HANEY","DEM"
"356","356","CROW, JASON","DEM","H8CO06229","CO","6","CROW","DEM"
"357","357","KULIKOWSKI, JAIMIE","DEM","H8CO06294","CO","6","KULIKOWSKI","DEM"
"358","358","HOUSE, STEVEN","REP","H0CO06119","CO","6","HOUSE","GOP"
"359","359","SMITH, BRIAN","REP","H2CO06206","CO","6","SMITH","GOP"
"360","360","MONAHAN, STEVEN EDWARD","REP","H2CO06214","CO","6","MONAHAN","GOP"
"361","361","ARMSTRONG, WILLIAM L III","REP","H8CO06153","CO","6","ARMSTRONG","GOP"
"362","362","MULDER, ERIC","LIB","H2CO06180","CO","6","MULDER","LIB"
"363","363","FAUST, KYLE ALEXANDER","DEM","H2CO07154","CO","7","FAUST","DEM"
"364","364","PERLMUTTER, EDWIN G","DEM","H6CO07023","CO","7","PERLMUTTER","DEM"
"365","365","PETTERSEN, BRITTANY LOUISE MS.","DEM","H8CO07045","CO","7","PETTERSEN","DEM"
"366","366","MORENO, DOMINICK","DEM","H8CO07078","CO","7","MORENO","DEM"
"367","367","STOCKHAM, CASPER WESLEY","REP","H0CO06101","CO","7","STOCKHAM","GOP"
"368","368","IMER, LAUREL ANNE","REP","H2CO07162","CO","7","IMER","GOP"
"369","369","AADLAND, ERIK","REP","H2CO07170","CO","7","AADLAND","GOP"
"370","370","ANDERSEN, CARL E","REP","H2CO07196","CO","7","ANDERSEN","GOP"
"371","371","REICHERT, TIM","REP","H2CO07204","CO","7","REICHERT","GOP"
"372","372","DEMPSEY, BRAD","REP","H2CO07212","CO","7","DEMPSEY","GOP"
"373","373","CARAVEO, YADIRA","DEM","H2CO08020","CO","8","CARAVEO","DEM"
"374","374","TEDESCO, CHAZ","DEM","H2CO08038","CO","8","TEDESCO","DEM"
"375","375","HUMPHREY, JOHNNY","DEM","H2CO08087","CO","8","HUMPHREY","DEM"
"376","376","DOUGLAS, STEVE DOUGLAS","DEM","H2CO08137","CO","8","DOUGLAS","DEM"
"377","377","GRAY, GIULIANNA","REP","H2CO08012","CO","8","GRAY","GOP"
"378","378","SAINE, LORI A","REP","H2CO08061","CO","8","SAINE","GOP"
"379","379","KIRKMEYER, BARBARA","REP","H2CO08079","CO","8","KIRKMEYER","GOP"
"380","380","KULMANN, JANIFER SUZANNE","REP","H2CO08095","CO","8","KULMANN","GOP"
"381","381","ALLCORN, TYLER","REP","H2CO08103","CO","8","ALLCORN","GOP"
"382","382","LONG, TIMOTHY LOUIS","UN","H2CO08145","CO","8","LONG","UN"
"383","383","LEGNANI, ANDREW JOSEPH","DEM","H2CT01197","CT","1","LEGNANI","DEM"
"384","384","HREZI, MUAD","DEM","H2CT01205","CT","1","HREZI","DEM"
"385","385","LARSON, JOHN B","DEM","H8CT01046","CT","1","LARSON","DEM"
"386","386","FAY, MARY","REP","H0CT01126","CT","1","FAY","GOP"
"387","387","GRIFFIN, JIM","REP","H0CT01134","CT","1","GRIFFIN","GOP"
"388","388","LAZOR, LAWRENCE ZIDOVSKY DR","REP","H2CT01213","CT","1","LAZOR","GOP"
"389","389","VISCONTI, JOSEPH B","REP","H8CT01111","CT","1","VISCONTI","GOP"
"390","390","COURTNEY, JOSEPH","DEM","H2CT02112","CT","2","COURTNEY","DEM"
"391","391","DILIZIA, ANTHONY ADELINO MR.","DEM","H2CT02179","CT","2","DILIZIA","DEM"
"392","392","ANDERSON, JUSTIN","REP","H0CT02207","CT","2","ANDERSON","GOP"
"393","393","FRANCE, MIKE","REP","H2CT02161","CT","2","FRANCE","GOP"
"394","394","DELAURO, ROSA L","DEM","H0CT03072","CT","3","DELAURO","DEM"
"395","395","LABRIOLA, JERRY JR.","REP","H0CT03106","CT","3","LABRIOLA","GOP"
"396","396","STREICKER, MARGARET","REP","H0CT03155","CT","3","STREICKER","GOP"
"397","397","DENARDIS, LESLEY","REP","H2CT03110","CT","3","DENARDIS","GOP"
"398","398","PAGLINO, JUSTIN COBB DR MD, PHD","GRE","H0CT03163","CT","3","PAGLINO","GRE"
"399","399","CHAI, AMY FOGELSTROM DR","LIB","H2CT03102","CT","3","CHAI","LIB"
"400","400","HIMES, JIM","DEM","H8CT04172","CT","4","HIMES","DEM"
"401","401","GOLDSTEIN, MICHAEL","REP","H0CT04229","CT","4","GOLDSTEIN","GOP"
"402","402","STEVENSON, JAYME MRS.","REP","H2CT04134","CT","4","STEVENSON","GOP"
"403","403","SHAYS, CHRISTOPHER","REP","H8CT04057","CT","4","SHAYS","GOP"
"404","404","ROBERTI, DANIEL FRANCIS","DEM","H2CT05123","CT","5","ROBERTI","DEM"
"405","405","ESTY, ELIZABETH","DEM","H2CT05131","CT","5","ESTY","DEM"
"406","406","FURZE, MARCUS","DEM","H2CT05248","CT","5","FURZE","DEM"
"407","407","GLASSMAN, MARY","DEM","H8CT05195","CT","5","GLASSMAN","DEM"
"408","408","HAYES, JAHANA","DEM","H8CT05245","CT","5","HAYES","DEM"
"409","409","KULA, SHANNON","DEM","H8CT05252","CT","5","KULA","DEM"
"410","410","SULLIVAN, DAVID XAVIER","REP","H0CT05200","CT","5","SULLIVAN","GOP"
"411","411","LOGAN, GEORGE S","REP","H2CT05222","CT","5","LOGAN","GOP"
"412","412","BOTELHO, MICHELLE L","REP","H2CT05230","CT","5","BOTELHO","GOP"
"413","413","NORTON, ELEANOR HOLMES","DEM","H0DC00058","DC","0","NORTON","DEM"
"414","414","HAMILTON, WENDY REV","DEM","H2DC01011","DC","0","HAMILTON","DEM"
"415","415","WILLIAMS, KELLY MIKEL","DEM","H2DC01029","DC","0","WILLIAMS","DEM"
"416","416","MAJORS, BRUCE POWELL MR.","LIB","H2DC01060","DC","0","MAJORS","LIB"
"417","417","CARNEY, JOHN","DEM","H0DE01017","DE","0","CARNEY","DEM"
"418","418","BLUNT ROCHESTER, LISA","DEM","H6DE00206","DE","0","BLUNT","DEM"
"419","419","HILL, CHRISTOPHER BROOKS MR.","REP","H2DE01039","DE","0","HILL","GOP"
"420","420","MURPHY, LEE","REP","H8DE01044","DE","0","MURPHY","GOP"
"421","421","CORDOVA, VINCENT DEAN MR JR","NPA","H2FL00318","FL","0","CORDOVA","NPA"
"422","422","JONES, REBEKAH","DEM","H2FL01233","FL","1","JONES","DEM"
"423","423","SCHILLER, MARGARET ANN MS","DEM","H2FL01258","FL","1","SCHILLER","DEM"
"424","424","EHR, PHILLIP CHARLES","DEM","H8FL01107","FL","1","EHR","DEM"
"425","425","MERK, GREGORY CHARLES CHARLES","REP","H0FL01146","FL","1","MERK","GOP"
"426","426","JONES, BRYAN CHRISTOPHER","REP","H2FL01241","FL","1","JONES","GOP"
"427","427","LOMBARDO, MARK","REP","H2FL01282","FL","1","LOMBARDO","GOP"
"428","428","GAETZ, MATT","REP","H6FL01119","FL","1","GAETZ","GOP"
"429","429","MILLS, RALPH JOHN III","REP","H6FL01143","FL","1","MILLS","GOP"
"430","430","ORAM, ALBERT","NPA","H0FL01153","FL","1","ORAM","NPA"
"431","431","LAWSON, ALFRED JR","DEM","H0FL02086","FL","2","LAWSON","DEM"
"432","432","DUNN, NEAL PATRICK MD, FACS","REP","H6FL02208","FL","2","DUNN","GOP"
"433","433","BROOKS, LINDA SUSAN MS.","NPA","H2FL02140","FL","2","BROOKS","NPA"
"434","434","CHRISTENSEN, ADAM J","DEM","H0FL03183","FL","3","CHRISTENSEN","DEM"
"435","435","HAWK, DANIELLE NICOLE","DEM","H2FL03163","FL","3","HAWK","DEM"
"436","436","WELLS, TOM BECKWITH DR.","DEM","H8FL03020","FL","3","WELLS","DEM"
"437","437","BLACK, DEAN A","REP","H0FL03118","FL","3","BLACK","GOP"
"438","438","WELLS, AMY POPE","REP","H0FL03159","FL","3","WELLS","GOP"
"439","439","CAMMACK, KAT","REP","H0FL03175","FL","3","CAMMACK","GOP"
"440","440","ST. GEORGE, JAMES","REP","H0FL03209","FL","3","ST.","GOP"
"441","441","CHAMBERLIN, RYAN MR.","REP","H0FL03233","FL","3","CHAMBERLIN","GOP"
"442","442","ENGELBRECHT, CHARLES WILLIAM MR","REP","H0FL03258","FL","3","ENGELBRECHT","GOP"
"443","443","THEUS, DAVID","REP","H0FL03266","FL","3","THEUS","GOP"
"444","444","MILLADO, JOE DALLAS","REP","H0FL03282","FL","3","MILLADO","GOP"
"445","445","WATERS, JUSTIN JAMES MR.","REP","H2FL03189","FL","3","WATERS","GOP"
"446","446","ASENSIO, MANUEL P","REP","H2FL03197","FL","3","ASENSIO","GOP"
"447","447","YOHO, THEODORE SCOTT","REP","H2FL06109","FL","3","YOHO","GOP"
"448","448","SAPP, JUDSON","REP","H8FL03046","FL","3","SAPP","GOP"
"449","449","STEARNS, CLIFFORD B.","REP","H8FL06056","FL","3","STEARNS","GOP"
"450","450","HILL, ANTHONY TONY","DEM","H2FL04195","FL","4","HILL","DEM"
"451","451","HOLLOWAY, LASHONDA J","DEM","H6FL05193","FL","4","HOLLOWAY","DEM"
"452","452","AGUILAR, ERICK JAVIER","REP","H0FL04140","FL","4","AGUILAR","GOP"
"453","453","FISCHER, JASON","REP","H2FL04187","FL","4","FISCHER","GOP"
"454","454","BEAN, AARON P.","REP","H2FL04211","FL","4","BEAN","GOP"
"455","455","CHUBA, JON","REP","H2FL05200","FL","4","CHUBA","GOP"
"456","456","PUESCHEL, DEBORAH KATZ","W","H0FL04033","FL","4","PUESCHEL","W"
"457","457","BROWN, ALVIN","DEM","H8FL05140","FL","5","BROWN","DEM"
"458","458","GARNER-LOPEZ, LEIGHA LUNA","REP","H2FL04146","FL","5","GARNER-LOPEZ","GOP"
"459","459","MACIE, MARA HEATHER","REP","H2FL04203","FL","5","MACIE","GOP"
"460","460","RUTHERFORD, JOHN","REP","H6FL04105","FL","5","RUTHERFORD","GOP"
"461","461","THRIPP, RICHARD","DEM","H0FL06111","FL","6","THRIPP","DEM"
"462","462","SODERBERG, NANCY","DEM","H8FL06098","FL","6","SODERBERG","DEM"
"463","463","GALLOWAY, G.G.","REP","H6FL06118","FL","6","GALLOWAY","GOP"
"464","464","WALTZ, MICHAEL","REP","H8FL06148","FL","6","WALTZ","GOP"
"465","465","PASTRANA, ALLEK","DEM","H2FL07230","FL","7","PASTRANA","DEM"
"466","466","KRULICK, AL MR.","DEM","H2FL07255","FL","7","KRULICK","DEM"
"467","467","FERNANDEZ, HLSIA TATIANA","DEM","H2FL07289","FL","7","FERNANDEZ","DEM"
"468","468","GREEN, KAREN REV. DR.","DEM","H2FL08139","FL","7","GREEN","DEM"
"469","469","MURPHY, STEPHANIE","DEM","H6FL07140","FL","7","MURPHY","DEM"
"470","470","VALENTIN, LEO","REP","H0FL07143","FL","7","VALENTIN","GOP"
"471","471","ZHAO, YUKONG","REP","H0FL07150","FL","7","ZHAO","GOP"
"472","472","JACKSON, SEAN","REP","H0FL07184","FL","7","JACKSON","GOP"
"473","473","LIGGETT, JEREMY","REP","H2FL07149","FL","7","LIGGETT","GOP"
"474","474","MILLS, CORY","REP","H2FL07156","FL","7","MILLS","GOP"
"475","475","DUKE, BRADY","REP","H2FL07164","FL","7","DUKE","GOP"
"476","476","CAVAGNA, JOSEPH","REP","H2FL07172","FL","7","CAVAGNA","GOP"
"477","477","BENFIELD, ERIKA","REP","H2FL07180","FL","7","BENFIELD","GOP"
"478","478","STURGILL, SCOTT","REP","H2FL07214","FL","7","STURGILL","GOP"
"479","479","ROBERTS, RUSSELL L. MR.","REP","H2FL07263","FL","7","ROBERTS","GOP"
"480","480","SANTOS, AL","REP","H2FL07271","FL","7","SANTOS","GOP"
"481","481","EDWARDS, TED","REP","H2FL07297","FL","7","EDWARDS","GOP"
"482","482","SABATINI, ANTHONY","REP","H2FL11117","FL","7","SABATINI","GOP"
"483","483","BUSCH, MARK","REP","H6FL07124","FL","7","BUSCH","GOP"
"484","484","STURGILL, JONATHAN SCOTT","REP","H8FL07070","FL","7","STURGILL","GOP"
"485","485","KRULICK, AL","NNE","H6FL08130","FL","7","KRULICK","NNE"
"486","486","KENNEDY, JAMES","DEM","H0FL08224","FL","8","KENNEDY","DEM"
"487","487","TERRY, JOANNE R","DEM","H2FL08105","FL","8","TERRY","DEM"
"488","488","DODGE, DANELLE","DEM","H2FL08121","FL","8","DODGE","DEM"
"489","489","GRAYSON, DENA MD, PHD MD, PHD","DEM","H6FL09187","FL","8","GRAYSON","DEM"
"490","490","WELLS, PATRICK LEE","REP","H2FL08089","FL","8","WELLS","GOP"
"491","491","POSEY, BILL","REP","H8FL15107","FL","8","POSEY","GOP"
"492","492","PARKER, KEVIN COPELAND","DEM","H2FL09186","FL","9","PARKER","DEM"
"493","493","SOTO, DARREN","DEM","H6FL09179","FL","9","SOTO","DEM"
"494","494","ORTIZ, SERGIO E","REP","H0FL09073","FL","9","ORTIZ","GOP"
"495","495","OLSON, WILLIAM","REP","H0FL09081","FL","9","OLSON","GOP"
"496","496","CASTILLO, JOSE","REP","H0FL09115","FL","9","CASTILLO","GOP"
"497","497","WRIGHT, CHRISTOPHER ROBERT","REP","H0FL09131","FL","9","WRIGHT","GOP"
"498","498","HITES, BECKY E","REP","H2FL09178","FL","9","HITES","GOP"
"499","499","MOORE, SCOTTY","REP","H2FL09228","FL","9","MOORE","GOP"
"500","500","ANTHONY, MARLIN DANIEL","REP","H2FL09251","FL","9","ANTHONY","GOP"
"501","501","MORALES, ADIANIS","REP","H2FL09277","FL","9","MORALES","GOP"
"502","502","DEMINGS, VALDEZ 'VAL'","DEM","H2FL08063","FL","10","DEMINGS","DEM"
"503","503","JACKSON, NATALIE","DEM","H2FL10184","FL","10","JACKSON","DEM"
"504","504","AYALA, ARAMIS","DEM","H2FL10192","FL","10","AYALA","DEM"
"505","505","BRACY, RANDOLPH","DEM","H2FL10200","FL","10","BRACY","DEM"
"506","506","ACHENBACH, JACK JOSEPH","DEM","H2FL10218","FL","10","ACHENBACH","DEM"
"507","507","GRAY, TERENCE R MR. I","DEM","H2FL10226","FL","10","GRAY","DEM"
"508","508","TACHON, TERESA DR.","DEM","H2FL10234","FL","10","TACHON","DEM"
"509","509","FROST, MAXWELL ALEJANDRO","DEM","H2FL10259","FL","10","FROST","DEM"
"510","510","BOONE, JEFFREY MR.","DEM","H2FL10309","FL","10","BOONE","DEM"
"511","511","BROWN, CORRINE","DEM","H2FL10358","FL","10","BROWN","DEM"
"512","512","GRAYSON, ALAN MARK","DEM","H6FL08213","FL","10","GRAYSON","DEM"
"513","513","MONTAGUE, WILLIE","REP","H0FL10113","FL","10","MONTAGUE","GOP"
"514","514","JONES, LATERESA ANN","REP","H0FL20112","FL","10","JONES","GOP"
"515","515","LE, TUAN A","REP","H2FL07198","FL","10","LE","GOP"
"516","516","RAMBARANSINGH, MAHENDRANATH TROY","REP","H2FL10267","FL","10","RAMBARANSINGH","GOP"
"517","517","KING, WILLIAM","REP","H2FL10275","FL","10","KING","GOP"
"518","518","WIMBISH, CALVIN B MR","REP","H2FL10283","FL","10","WIMBISH","GOP"
"519","519","WEED, PETER","REP","H2FL10317","FL","10","WEED","GOP"
"520","520","LOWE, THUY","REP","H2FL10333","FL","10","LOWE","GOP"
"521","521","FRANCOIS, VENNIA V.","REP","H8FL07088","FL","10","FRANCOIS","GOP"
"522","522","HOLIC, JASON KYLE","NNE","H2FL10291","FL","10","HOLIC","NNE"
"523","523","JAIN, USHA DR.","NON","H2FL10325","FL","10","JAIN","NON"
"524","524","MUNNS, SHANTE","DEM","H2FL11174","FL","11","MUNNS","DEM"
"525","525","WEBSTER, DANIEL","REP","H0FL08208","FL","11","WEBSTER","GOP"
"526","526","BUNTYN, TONY","REP","H0FL11152","FL","11","BUNTYN","GOP"
"527","527","LOOMER, LAURA","REP","H0FL21078","FL","11","LOOMER","GOP"
"528","528","SORIANO, GAVRIEL ELIYAHU","REP","H2FL11125","FL","11","SORIANO","GOP"
"529","529","SKINNER, JEANNETTE RENEE","REP","H2FL12115","FL","11","SKINNER","GOP"
"530","530","PORTER, KEVIN DEAN","UN","H2FL11182","FL","11","PORTER","UN"
"531","531","WALKER, KIMBERLY H MS","DEM","H6FL13197","FL","12","WALKER","DEM"
"532","532","CARNEVALE, MICHAEL","REP","H2FL12081","FL","12","CARNEVALE","GOP"
"533","533","LEISER, CHRISTOPHER MR.","REP","H2FL12131","FL","12","LEISER","GOP"
"534","534","BILIRAKIS, GUS M","REP","H6FL09070","FL","12","BILIRAKIS","GOP"
"535","535","MARTIN, JACK","REP","H6FL11217","FL","12","MARTIN","GOP"
"536","536","DIAMOND, BEN","DEM","H2FL13220","FL","13","DIAMOND","DEM"
"537","537","RAYNER, MICHELE K. MS.","DEM","H2FL13246","FL","13","RAYNER","DEM"
"538","538","LYNN, ERIC","DEM","H6FL13189","FL","13","LYNN","DEM"
"539","539","CRIST, CHARLIE JOSEPH","DEM","H6FL13205","FL","13","CRIST","DEM"
"540","540","GRIFFIN, SHEILA","REP","H0FL13125","FL","13","GRIFFIN","GOP"
"541","541","MAKKI, AMANDA","REP","H0FL13133","FL","13","MAKKI","GOP"
"542","542","PAULINA LUNA, ANNA","REP","H0FL13158","FL","13","PAULINA","GOP"
"543","543","BRADDOCK, WILL","REP","H2FL13253","FL","13","BRADDOCK","GOP"
"544","544","KHEIREDDINE, MONEER","REP","H2FL13261","FL","13","KHEIREDDINE","GOP"
"545","545","HENSON, AUDREY","REP","H2FL13279","FL","13","HENSON","GOP"
"546","546","HAYSLETT, KEVIN","REP","H2FL13287","FL","13","HAYSLETT","GOP"
"547","547","QUINN, CHRISTINE YVONNE","REP","H6FL14112","FL","13","QUINN","GOP"
"548","548","BUCK, GEORGE WILLIAM PHD","REP","H8FL13136","FL","13","BUCK","GOP"
"549","549","CRAFT, FRANK S","LIB","H2FL13212","FL","13","CRAFT","LIB"
"550","550","OVERBY, LUCAS","LPF","H4FL13077","FL","13","OVERBY","LPF"
"551","551","BRADLEY, CHRISTOPHER","DEM","H2FL14269","FL","14","BRADLEY","DEM"
"552","552","CASTOR, KATHY","DEM","H6FL11126","FL","14","CASTOR","DEM"
"553","553","URBINA, ANGEL SALVADOR","REP","H2FL14244","FL","14","URBINA","GOP"
"554","554","JUDGE, JAMES","REP","H2FL14277","FL","14","JUDGE","GOP"
"555","555","NASHAGH, SAM","REP","H2FL14301","FL","14","NASHAGH","GOP"
"556","556","CHAMBERS, CHRIS","REP","H2FL15209","FL","14","CHAMBERS","GOP"
"557","557","TORRES, JERRY","REP","H2FL15266","FL","14","TORRES","GOP"
"558","558","PHILIPPE, JESSE","DEM","H0FL15070","FL","15","PHILIPPE","DEM"
"559","559","HATTERSLEY, ADAM ROGER","DEM","H0FL15088","FL","15","HATTERSLEY","DEM"
"560","560","VANHORN, WILLIAM","DEM","H2FL12073","FL","15","VANHORN","DEM"
"561","561","RAMCHARRAN, LILAWATIE LILY MRS.","DEM","H2FL15092","FL","15","RAMCHARRAN","DEM"
"562","562","GELLER, EDDIE","DEM","H2FL15100","FL","15","GELLER","DEM"
"563","563","BROWN, GAVIN","DEM","H2FL15225","FL","15","BROWN","DEM"
"564","564","RAMIREZ, CESAR","DEM","H2FL15258","FL","15","RAMIREZ","DEM"
"565","565","COHN, ALAN","DEM","H4FL15155","FL","15","COHN","DEM"
"566","566","ROSS, DENNIS ALAN","REP","H0FL12101","FL","15","ROSS","GOP"
"567","567","MCGOVERN, KEVIN JOHN","REP","H2FL07206","FL","15","MCGOVERN","GOP"
"568","568","TOLEDO, JACKIE","REP","H2FL15191","FL","15","TOLEDO","GOP"
"569","569","ROSS, DENNIS","REP","H2FL15217","FL","15","ROSS","GOP"
"570","570","STARGEL, KELLI","REP","H2FL15233","FL","15","STARGEL","GOP"
"571","571","LEE, LAUREL MRS.","REP","H2FL15241","FL","15","LEE","GOP"
"572","572","SPANO, VINCENT ROSS","REP","H8FL15230","FL","15","SPANO","GOP"
"573","573","GRIMES, DEMETRIES ANDREW CDR USN RET","REP","H8FL26054","FL","15","GRIMES","GOP"
"574","574","GOOD, MARGARET ELIZABETH ROWELL","DEM","H0FL16094","FL","16","GOOD","DEM"
"575","575","SCHNEIDER, JAN","DEM","H2FL13139","FL","16","SCHNEIDER","DEM"
"576","576","HYDE, MARTIN","REP","H2FL16108","FL","16","HYDE","GOP"
"577","577","FOLEY, MARK A","REP","H4FL16021","FL","16","FOLEY","GOP"
"578","578","BUCHANAN, VERNON","REP","H6FL13148","FL","16","BUCHANAN","GOP"
"579","579","ELLISON, ALLEN","DEM","H0FL17159","FL","17","ELLISON","DEM"
"580","580","KALE, ANDREA DORIA","DEM","H2FL17106","FL","17","KALE","DEM"
"581","581","ELLISON, ALLEN L","DEM","H4FL17037","FL","17","ELLISON","DEM"
"582","582","STEUBE, GREG","REP","H8FL17053","FL","17","STEUBE","GOP"
"583","583","KEITH, PAMELA M.","DEM","H0FL18207","FL","18","KEITH","DEM"
"584","584","CHANE, JONATHAN","DEM","H6FL18113","FL","18","CHANE","DEM"
"585","585","FRANKLIN, SCOTT MR.","REP","H0FL15104","FL","18","FRANKLIN","GOP"
"586","586","SHEPHERD, GEORGE","REP","H2FL09194","FL","18","SHEPHERD","GOP"
"587","587","RAYBON, JENNIFER SUSAN","REP","H2FL15134","FL","18","RAYBON","GOP"
"588","588","SCHMELING, WENDY JUNE MS.","REP","H2FL15159","FL","18","SCHMELING","GOP"
"589","589","SERRATORE, LEONARD LOUIS MR.","REP","H2FL20241","FL","18","SERRATORE","GOP"
"590","590","SPALDING, CARLA ARLENE","IND","H6FL18121","FL","18","SPALDING","IND"
"591","591","BANYAI, CINDY LYN","DEM","H0FL19106","FL","19","BANYAI","DEM"
"592","592","FIGLESTHALER, WILLIAM MATTHEW MD","REP","H0FL19114","FL","19","FIGLESTHALER","GOP"
"593","593","O'CONNELL, FORD","REP","H0FL19171","FL","19","O'CONNELL","GOP"
"594","594","ASKAR, CASEY","REP","H0FL19221","FL","19","ASKAR","GOP"
"595","595","DONALDS, BYRON","REP","H2FL14186","FL","19","DONALDS","GOP"
"596","596","HUFF, JIM","REP","H2FL19110","FL","19","HUFF","GOP"
"597","597","BENACQUISTO, LIZBETH","REP","H4FL19090","FL","19","BENACQUISTO","GOP"
"598","598","ROONEY, FRANCIS","REP","H6FL19087","FL","19","ROONEY","GOP"
"599","599","VILME, PRADEL","DEM","H1FL20011","FL","20","VILME","DEM"
"600","600","SHARIEF, BARBARA","DEM","H2FL20134","FL","20","SHARIEF","DEM"
"601","601","DOWLING, ELVIN","DEM","H2FL20142","FL","20","DOWLING","DEM"
